SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
355497,0,Cash loans,M,N,Y,0,99000.0,225000.0,10953.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-20036,-10614,-10587.0,-3572,,1,1,1,1,1,0,,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 2,0.4437726425398208,0.6631483060232045,0.5954562029091491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1785.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
409496,0,Cash loans,F,N,Y,2,135000.0,1078200.0,31653.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.018029,-14732,-7726,-2021.0,-5474,,1,1,0,1,0,0,Medicine staff,4.0,3,3,TUESDAY,12,0,0,0,0,0,0,Medicine,0.6298504525867292,0.4964757942389188,0.1873887653772306,0.1021,0.0858,0.9747,0.6532,0.0714,0.0,0.1724,0.1667,0.2083,0.0712,0.0832,0.0897,0.0,0.0,0.104,0.089,0.9747,0.6668,0.072,0.0,0.1724,0.1667,0.2083,0.0729,0.0909,0.0934,0.0,0.0,0.1031,0.0858,0.9747,0.6578,0.0718,0.0,0.1724,0.1667,0.2083,0.0725,0.0847,0.0913,0.0,0.0,reg oper account,block of flats,0.1096,Panel,No,0.0,0.0,0.0,0.0,-1342.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
301553,0,Cash loans,F,Y,Y,0,135000.0,356580.0,36666.0,315000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.010276,-19597,365243,-3133.0,-3143,4.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,,0.6458837535676994,0.7751552674785404,,,0.9762,,,0.0,,,,,,,,,,,0.9762,,,0.0,,,,,,,,,,,0.9762,,,0.0,,,,,,,,,,block of flats,0.0287,"Stone, brick",No,0.0,0.0,0.0,0.0,-737.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
319303,0,Cash loans,F,N,Y,1,76500.0,918468.0,30352.5,697500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008068,-11503,-1476,-779.0,-3163,,1,1,0,1,0,0,Sales staff,3.0,3,3,SUNDAY,9,0,0,0,0,0,0,Industry: type 2,,0.357025918548799,0.2314393514998941,0.0093,,0.9613,,,0.0,0.069,0.0417,,,,0.0089,,0.0,0.0095,,0.9613,,,0.0,0.069,0.0417,,,,0.0092,,0.0,0.0094,,0.9613,,,0.0,0.069,0.0417,,,,0.009,,0.0,,block of flats,0.0073,,No,0.0,0.0,0.0,0.0,-661.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
428680,1,Cash loans,F,Y,Y,1,126000.0,576072.0,21847.5,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-15804,-753,-6732.0,-1467,12.0,1,1,0,1,0,0,Drivers,3.0,2,2,SUNDAY,8,0,0,0,0,0,0,Self-employed,0.470510904284753,0.5139770931230321,0.2276129150623945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1166.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
308947,0,Revolving loans,M,Y,Y,0,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.01885,-14890,-796,-1984.0,-1988,12.0,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,11,0,0,0,0,1,1,Construction,,0.5671643073877145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-305.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
138622,0,Cash loans,F,N,Y,0,67500.0,472500.0,20943.0,472500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-22488,365243,-8642.0,-4697,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,XNA,,0.1665774113245766,0.6058362647264226,0.1897,0.1117,0.9901,,,0.1864,0.1607,0.3608,,,,0.205,,0.0977,0.1155,0.0725,0.9876,,,0.1208,0.1034,0.375,,,,0.1275,,0.0056,0.1582,0.0819,0.9901,,,0.12,0.1034,0.375,,,,0.1656,,0.0265,,block of flats,0.3482,"Stone, brick",No,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
216962,0,Cash loans,F,N,N,0,202500.0,675000.0,32472.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-14624,-2824,-8527.0,-4095,,1,1,1,1,1,0,High skill tech staff,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.3966462365094207,0.666709758692511,0.4920600938649263,0.1773,0.2283,0.9831,,,0.0,0.4138,0.1667,,0.0,,0.11,,0.1103,0.1807,0.2369,0.9831,,,0.0,0.4138,0.1667,,0.0,,0.1146,,0.1168,0.179,0.2283,0.9831,,,0.0,0.4138,0.1667,,0.0,,0.1119,,0.1126,reg oper spec account,block of flats,0.1634,"Stone, brick",No,0.0,0.0,0.0,0.0,-925.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0
280991,0,Cash loans,F,Y,N,0,180000.0,896643.0,35082.0,724500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-14118,-932,-4189.0,-5208,12.0,1,1,1,1,0,0,Sales staff,2.0,2,2,FRIDAY,15,0,0,0,0,0,0,Trade: type 7,,0.6131264301758048,0.5726825047161584,0.4186,0.1662,0.9851,0.7959999999999999,0.0887,0.48,0.4138,0.3333,0.375,0.3315,0.3404,0.4176,0.0039,0.0014,0.4265,0.1725,0.9851,0.804,0.0895,0.4834,0.4138,0.3333,0.375,0.3391,0.3719,0.4351,0.0039,0.0015,0.4226,0.1662,0.9851,0.7987,0.0892,0.48,0.4138,0.3333,0.375,0.3373,0.3463,0.4251,0.0039,0.0014,reg oper account,block of flats,0.3772,Panel,No,1.0,1.0,1.0,1.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
178913,0,Cash loans,F,N,Y,1,166500.0,808650.0,23643.0,675000.0,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.019101,-14957,-897,-134.0,-2785,,1,1,0,1,0,0,Medicine staff,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Medicine,0.5474756060221295,0.6627134174858842,0.3910549766342248,0.1485,0.1128,0.9821,0.7552,0.0323,0.16,0.1379,0.3333,0.375,0.0362,0.121,0.1616,0.0,0.0,0.1513,0.1171,0.9821,0.7648,0.0326,0.1611,0.1379,0.3333,0.375,0.0371,0.1322,0.1684,0.0,0.0,0.1499,0.1128,0.9821,0.7585,0.0325,0.16,0.1379,0.3333,0.375,0.0369,0.1231,0.1645,0.0,0.0,reg oper account,block of flats,0.1448,Panel,No,0.0,0.0,0.0,0.0,-1108.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
411586,0,Cash loans,M,Y,Y,1,180000.0,327024.0,16033.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,-15004,-2702,-2163.0,-5210,21.0,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,3,0,0,0,0,0,0,Other,,0.1565472252236026,0.5884877883422673,0.0165,,0.9732,,,0.0,0.069,0.0417,,0.0,,0.0109,,0.0,0.0168,,0.9732,,,0.0,0.069,0.0417,,0.0,,0.0113,,0.0,0.0167,,0.9732,,,0.0,0.069,0.0417,,0.0,,0.0111,,0.0,,block of flats,0.0095,Block,No,3.0,0.0,3.0,0.0,-551.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,7.0
313984,0,Cash loans,M,Y,N,3,247500.0,668304.0,25582.5,540000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-13487,-108,-3443.0,-4471,1.0,1,1,0,1,0,0,Drivers,5.0,1,1,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.6779672295786151,0.722392890081304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-9.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
266264,0,Cash loans,M,N,Y,1,157500.0,203760.0,14764.5,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008625,-10858,-2372,-5560.0,-3536,,1,1,1,1,0,0,,3.0,2,2,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.7093900592036521,0.6178261467332483,0.1892,0.1392,0.9896,0.8028,0.0647,0.2,0.1724,0.3542,0.0417,0.0704,0.2068,0.1931,0.0039,0.0011,0.1261,0.0986,0.9856,0.8105,0.0653,0.1208,0.1034,0.3333,0.0417,0.0,0.2259,0.1245,0.0039,0.0,0.191,0.1392,0.9896,0.8054,0.0651,0.2,0.1724,0.3542,0.0417,0.0716,0.2104,0.1966,0.0039,0.0011,reg oper account,block of flats,0.2767,Panel,No,1.0,0.0,1.0,0.0,-1484.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
424103,1,Cash loans,F,N,Y,0,135000.0,900000.0,35824.5,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-13737,-948,-5531.0,-4033,,1,1,1,1,0,0,Managers,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.3884953646611038,0.659798965904931,0.7165702448010511,0.1237,0.0943,0.9791,0.7144,0.0179,0.0,0.1034,0.1667,0.2083,0.018,0.1009,0.0713,0.0,0.0,0.1261,0.0972,0.9791,0.7256,0.0175,0.0,0.1034,0.1667,0.2083,0.0184,0.1102,0.0741,0.0,0.0,0.1249,0.0943,0.9791,0.7182,0.018,0.0,0.1034,0.1667,0.2083,0.0183,0.1026,0.0726,0.0,0.0,reg oper account,block of flats,0.0559,Block,No,9.0,0.0,9.0,0.0,-1083.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
239424,0,Cash loans,F,N,Y,0,90000.0,104256.0,10813.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.032561,-15102,-3701,-391.0,-5430,,1,1,1,1,1,0,Laborers,2.0,1,1,SUNDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.6154579853153194,0.6023863442690867,0.4526,0.2894,0.9846,,,0.56,0.2414,0.4583,,,,,,,0.4611,0.3003,0.9846,,,0.5639,0.2414,0.4583,,,,,,,0.457,0.2894,0.9846,,,0.56,0.2414,0.4583,,,,,,,,block of flats,0.396,Panel,No,0.0,0.0,0.0,0.0,-2472.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
355163,0,Cash loans,F,N,Y,0,121500.0,1011955.5,43006.5,904500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612,-23297,365243,-8969.0,-3376,,1,0,0,1,1,0,,2.0,2,2,THURSDAY,18,0,0,0,0,0,0,XNA,0.5628164249335723,0.3762528939028629,0.7826078370261895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
170315,0,Cash loans,F,N,Y,0,100350.0,463626.0,22432.5,387000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-20839,365243,-3034.0,-3030,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,,0.3012510192118837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
295813,0,Cash loans,F,N,Y,2,67500.0,631332.0,38623.5,585000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.020246,-11476,-4793,-3379.0,-2849,,1,1,1,1,1,0,Core staff,4.0,3,3,TUESDAY,11,0,0,0,0,0,0,Medicine,0.6155823228757185,0.3829734696330329,0.4223696523543468,0.1433,0.0573,0.9816,,,0.04,0.0345,0.3333,,0.0229,,0.0652,,0.0702,0.146,0.0595,0.9816,,,0.0403,0.0345,0.3333,,0.0234,,0.0679,,0.0743,0.1447,0.0573,0.9816,,,0.04,0.0345,0.3333,,0.0233,,0.0664,,0.0717,,specific housing,0.0663,"Stone, brick",No,3.0,0.0,3.0,0.0,-1312.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
285196,0,Cash loans,F,N,N,0,135000.0,755190.0,36328.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00963,-13451,-1556,-5731.0,-2695,,1,1,0,1,1,0,,2.0,2,2,TUESDAY,18,0,0,0,0,1,1,Business Entity Type 3,,0.5207695952948629,0.2822484337007223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-812.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
138080,0,Cash loans,F,N,Y,0,67500.0,495000.0,21933.0,495000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-23282,365243,-10380.0,-4521,,1,0,0,1,1,0,,2.0,2,2,MONDAY,13,0,0,0,0,0,0,XNA,,0.4595316997529216,0.8128226070575616,0.5701,0.7299,0.9841,,,0.68,0.5862,0.3333,,0.4745,,0.6058,,0.2446,0.5809,0.7575,0.9841,,,0.6848,0.5862,0.3333,,0.4853,,0.6311,,0.259,0.5756,0.7299,0.9841,,,0.68,0.5862,0.3333,,0.4827,,0.6167,,0.2498,,block of flats,0.7526,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
214180,0,Revolving loans,F,N,Y,2,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-10337,-1326,-3011.0,-3021,,1,1,0,1,0,0,Sales staff,4.0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Self-employed,,0.6391534436592254,0.7136313997323308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-572.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
228214,0,Cash loans,F,N,N,0,148500.0,562491.0,27189.0,454500.0,Children,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-18592,-391,-11260.0,-2141,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.7358571647393998,0.6201926962234909,0.4507472818545589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3.0,0.0,2.0,0.0,-3113.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
409242,0,Cash loans,F,N,Y,0,180000.0,521280.0,31500.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.00733,-15221,-268,-2553.0,-4009,,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,13,0,0,0,0,0,0,Trade: type 7,,0.5831288975843144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
106688,0,Cash loans,F,N,Y,0,315000.0,1125000.0,47794.5,1125000.0,Unaccompanied,Working,Higher education,Married,Municipal apartment,0.032561,-19141,-1791,-8716.0,-2689,,1,1,1,1,1,1,Managers,2.0,1,1,FRIDAY,18,0,0,0,0,1,1,Business Entity Type 3,,0.7975515545377359,0.722392890081304,0.2474,0.1609,0.9876,,,0.32,0.1379,0.4583,0.0417,0.098,0.1984,0.2912,0.0154,0.0,0.2521,0.1669999999999999,0.9876,,,0.3222,0.1379,0.4583,0.0417,0.1003,0.2167,0.3034,0.0156,0.0,0.2498,0.1609,0.9876,,,0.32,0.1379,0.4583,0.0417,0.0997,0.2018,0.2964,0.0155,0.0,org spec account,block of flats,0.2697,Panel,No,0.0,0.0,0.0,0.0,-1163.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
288519,0,Cash loans,F,N,Y,0,67500.0,403249.5,14611.5,283500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634,-15668,-2322,-5381.0,-4211,,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Postal,0.8331418507184215,0.7888031534618356,0.4866531565147181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2159.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
391541,1,Revolving loans,M,Y,Y,0,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-14024,-672,-1389.0,-4785,17.0,1,1,0,1,0,0,Laborers,2.0,3,3,MONDAY,7,0,0,0,0,0,0,Business Entity Type 3,,0.1868234503828029,0.41534714488434,0.0082,0.0,0.9722,0.6192,0.001,0.0,0.0345,0.0417,0.0833,0.0228,0.0067,0.0079,0.0,0.0,0.0084,0.0,0.9722,0.6341,0.001,0.0,0.0345,0.0417,0.0833,0.0233,0.0073,0.0083,0.0,0.0,0.0083,0.0,0.9722,0.6243,0.001,0.0,0.0345,0.0417,0.0833,0.0232,0.0068,0.0081,0.0,0.0,reg oper spec account,block of flats,0.0062,Wooden,No,2.0,0.0,2.0,0.0,-635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
402283,0,Cash loans,M,Y,Y,1,360000.0,473760.0,50400.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,-15767,-5636,-3146.0,-4533,5.0,1,1,0,1,1,0,Security staff,3.0,2,2,FRIDAY,2,0,0,0,0,0,0,Business Entity Type 1,,0.6485001416080418,0.8004513396487078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-349.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
367918,0,Cash loans,F,N,Y,0,135000.0,302341.5,17487.0,261000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.04622,-18045,-6047,-11530.0,-1601,,1,1,0,1,0,0,Laborers,2.0,1,1,WEDNESDAY,10,0,0,0,0,1,1,Housing,0.7407552638988915,0.7269092193034126,0.813917469762627,0.1402,0.0,0.9757,0.6668,,0.0,0.1034,0.1667,0.2083,0.0579,0.1143,0.0613,,0.0,0.1429,0.0,0.9757,0.6798,,0.0,0.1034,0.1667,0.2083,0.0592,0.1249,0.0638,,0.0,0.1416,0.0,0.9757,0.6713,,0.0,0.1034,0.1667,0.2083,0.0589,0.1163,0.0624,,0.0,reg oper account,block of flats,0.0482,"Stone, brick",No,0.0,0.0,0.0,0.0,-1324.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
331409,0,Cash loans,M,N,N,0,270000.0,675000.0,34951.5,675000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.072508,-11343,-1547,-684.0,-2382,,1,1,1,1,1,0,Managers,2.0,1,1,SUNDAY,15,0,0,0,0,0,0,Advertising,,0.7234795580699884,0.6910212267577837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
111977,0,Revolving loans,F,N,Y,4,202500.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-13626,-3994,-7779.0,-5347,,1,1,0,1,0,0,Cooking staff,6.0,1,1,WEDNESDAY,13,0,0,0,0,0,0,Other,0.527313999930871,0.6904163990211762,0.4561097392782771,0.067,0.0868,0.9762,0.6736,0.0459,0.0,0.1379,0.1667,0.2083,0.0663,0.0538,0.0656,0.0039,0.0801,0.0683,0.09,0.9762,0.6864,0.0463,0.0,0.1379,0.1667,0.2083,0.0678,0.0588,0.0683,0.0039,0.0848,0.0677,0.0868,0.9762,0.6779999999999999,0.0461,0.0,0.1379,0.1667,0.2083,0.0675,0.0547,0.0668,0.0039,0.0818,reg oper account,block of flats,0.0941,"Stone, brick",No,0.0,0.0,0.0,0.0,-654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0
312863,0,Revolving loans,F,N,Y,0,225000.0,675000.0,33750.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-20259,365243,-602.0,-3775,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,XNA,,0.3511046218401561,0.3927738606031339,0.0412,0.0027,0.9911,0.8776,0.0058,0.0,0.0862,0.1667,0.2083,0.0467,0.0336,0.043,0.0,0.0,0.042,0.0,0.9906,0.8759,0.0038,0.0,0.069,0.1667,0.2083,0.029,0.0367,0.0446,0.0,0.0,0.0416,0.0027,0.9911,0.8792,0.0058,0.0,0.0862,0.1667,0.2083,0.0475,0.0342,0.0438,0.0,0.0,reg oper account,block of flats,0.0359,Panel,No,0.0,0.0,0.0,0.0,-344.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
